,duration_ms,year,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1346,238120,2014,68,0.579,0.549,5,-8.262,0.0909,0.104,0.0202,0.0964,0.155,119.74
1347,240346,2012,61,0.665,0.886,9,-4.175,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062
1348,233786,2013,76,0.853,0.693,1,-6.87,0.275,0.0239,0.0,0.11,0.662,95.967
1349,247906,2012,76,0.674,0.628,2,-7.079,0.03,0.00144,0.0,0.0944,0.552,103.998
1350,213708,2013,63,0.703,0.867,6,-4.292,0.0453,0.107,0.0,0.119,0.546,128.008
1351,231211,2014,70,0.559,0.777,1,-5.031,0.0432,0.31,0.0,0.105,0.329,87.016
1352,196664,2013,57,0.452,0.794,0,-5.151,0.0483,0.0111,0.00182,0.416,0.282,137.825
1353,234506,2012,70,0.695,0.869,8,-5.066,0.0483,0.41,0.0,0.237,0.58,124.989
1354,204285,2013,60,0.69,0.636,9,-6.028,0.0457,0.0203,0.0,0.147,0.8,96.0
1355,259102,2011,2,0.825,0.435,1,-9.582,0.0568,0.452,0.609,0.0953,0.243,119.038
1356,174853,2013,27,0.681,0.835,0,-5.705,0.049,0.00176,0.00183,0.354,0.469,124.047
1357,226986,2013,50,0.561,0.836,9,-3.939,0.1,0.0525,0.0,0.136,0.517,127.923
1358,150400,2014,0,0.832,0.815,0,-8.035,0.081,0.00304,0.00553,0.263,0.519,119.995
1359,212560,2012,71,0.573,0.929,8,-3.942,0.109,0.197,0.000112,0.0567,0.582,127.934
1360,228878,2013,0,0.555,0.729,7,-4.813,0.0387,0.00357,0.0,0.209,0.369,129.003
1361,238826,2013,61,0.807,0.702,6,-6.594,0.0748,0.307,0.0,0.111,0.447,114.038
1362,234040,2013,64,0.577,0.576,2,-6.299,0.0563,0.0143,0.0,0.602,0.12,133.973
1363,174120,2013,65,0.794,0.523,8,-7.829,0.161,0.0331,0.0,0.156,0.56,86.307
1364,252106,2013,48,0.474,0.707,7,-4.534,0.0253,0.0831,0.0,0.162,0.224,83.235
1365,214205,2013,61,0.67,0.829,5,-7.2,0.0427,0.0192,0.000225,0.089,0.349,125.01
1366,206373,2012,59,0.512,0.828,11,-4.672,0.0454,0.00627,8.73e-06,0.119,0.34,124.021
1367,223546,2013,73,0.554,0.772,7,-4.821,0.0418,0.00487,6.6e-06,0.354,0.455,179.984
1368,215720,2013,56,0.576,0.726,11,-4.625,0.035,0.255,0.0,0.108,0.582,136.802
1369,247933,2012,65,0.725,0.874,0,-3.715,0.0396,0.00262,0.000412,0.0958,0.748,127.985
1370,338413,2013,62,0.676,0.534,2,-6.901,0.0831,0.0594,8.59e-06,0.256,0.156,145.082
1371,200946,2012,72,0.715,0.872,2,-3.835,0.0509,0.00351,3.84e-05,0.107,0.748,93.043
1372,220682,2013,61,0.704,0.68,7,-4.751,0.0581,0.0059,0.0,0.213,0.689,123.973
1373,214147,2013,74,0.679,0.715,9,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435
1374,200106,2013,76,0.652,0.877,1,-2.986,0.0465,0.0227,0.0,0.0789,0.486,118.491
1375,209466,2013,57,0.726,0.795,9,-4.653,0.029,0.136,0.0,0.698,0.952,115.995
1376,271426,2012,0,0.523,0.78,8,-3.464,0.0753,0.0366,0.0,0.0751,0.193,128.006
1377,221360,2013,77,0.53,0.422,5,-6.262,0.0342,0.407,0.0,0.107,0.349,119.964
1378,213666,2013,0,0.659,0.735,10,-4.758,0.056,0.0466,0.0,0.111,0.609,104.038
1379,353893,2013,69,0.832,0.659,10,-7.828,0.057,0.0839,0.00114,0.0753,0.674,100.163
1380,204360,2013,66,0.551,0.833,8,-5.217,0.03,0.0391,2.77e-06,0.0632,0.145,129.885
1381,484146,2013,78,0.574,0.512,5,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899
1382,178560,2012,78,0.874,0.692,5,-5.28,0.0431,0.0412,7.24e-05,0.324,0.937,116.017
1383,266600,2012,79,0.457,0.757,1,-5.177,0.032,0.0206,0.0,0.146,0.417,102.961
1384,231240,2013,78,0.613,0.622,1,-5.794,0.0334,0.00882,0.0,0.37,0.484,80.003
1385,241160,2013,0,0.667,0.61,1,-7.054,0.217,0.322,0.000203,0.426,0.465,99.991
1386,216013,2013,79,0.602,0.923,5,-3.763,0.044,0.0098,0.0,0.0561,0.765,136.01
1387,250706,2013,59,0.439,0.489,8,-6.286,0.0368,0.132,0.000643,0.114,0.253,143.808
1388,227880,2013,72,0.773,0.414,6,-7.436,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993
1389,238000,2013,0,0.575,0.821,0,-5.7,0.0527,0.181,0.0,0.124,0.449,118.021
1390,225066,2012,66,0.656,0.674,7,-5.473,0.0269,0.00242,0.0,0.255,0.369,120.001
1391,235662,2013,0,0.681,0.463,6,-6.542,0.289,0.128,0.0,0.0769,0.661,82.92
1392,214080,2013,0,0.483,0.871,0,-3.084,0.101,0.015,0.0,0.415,0.716,164.986
1393,232120,2012,68,0.661,0.729,7,-6.561,0.0376,0.00215,0.0013,0.0477,0.668,103.987
1394,252866,2012,73,0.509,0.538,7,-7.335,0.0572,0.385,0.0,0.104,0.244,75.089
1395,227026,2013,65,0.645,0.878,5,-3.208,0.113,0.294,0.0,0.076,0.862,82.324
1396,240706,2012,76,0.621,0.31,9,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.893
1397,326280,2013,67,0.795,0.596,11,-3.799,0.219,0.103,0.0,0.164,0.357,101.985
1398,213826,2012,83,0.612,0.28,0,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795
1399,208960,2012,57,0.457,0.948,10,-3.364,0.0354,0.0191,0.0,0.0536,0.878,148.0
1400,232720,2014,79,0.647,0.822,5,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019
1401,215672,2013,74,0.647,0.585,6,-6.123,0.0512,0.00314,0.0,0.165,0.353,131.934
1402,299960,2014,0,0.826,0.571,11,-4.871,0.064,0.0239,7.38e-06,0.207,0.666,153.972
1403,199938,2014,69,0.912,0.716,10,-4.141,0.0697,0.0904,0.0,0.0491,0.377,94.981
1404,231013,2014,79,0.279,0.742,4,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868
1405,172723,2014,80,0.418,0.42,0,-6.444,0.0414,0.588,6.39e-05,0.11,0.184,84.094
1406,224840,2014,80,0.773,0.758,1,-4.993,0.0381,0.0422,0.0,0.305,0.925,144.033
1407,216120,2014,78,0.399,0.787,1,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089
1408,269560,2013,84,0.422,0.264,8,-7.064,0.0322,0.922,0.0,0.132,0.331,119.93
1409,223386,2014,49,0.861,0.475,9,-7.195,0.0487,0.00865,0.119,0.122,0.599,124.96
1410,187920,2015,72,0.807,0.887,9,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052
1411,203520,2014,50,0.645,0.891,6,-2.505,0.0387,0.0932,3.88e-06,0.379,0.568,124.915
1412,209423,2014,67,0.743,0.72,11,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99
1413,209160,2014,74,0.733,0.65,5,-3.539,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003
1414,165440,2014,67,0.609,0.885,0,-5.469,0.0642,0.00521,1.15e-05,0.336,0.76,124.959
1415,247266,2014,69,0.407,0.725,5,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093
1416,177685,2013,56,0.76,0.652,6,-7.321,0.232,0.0348,0.0,0.307,0.759,100.315
1417,189840,2014,0,0.737,0.723,1,-5.51,0.0295,0.0179,0.0,0.0675,0.893,120.003
1418,170625,2014,45,0.614,0.972,5,-3.927,0.088,0.00125,0.0186,0.328,0.411,127.966
1419,227000,2014,71,0.742,0.595,9,-7.51,0.107,0.15,0.0,0.111,0.431,101.013
1420,259934,2014,72,0.814,0.622,8,-7.573,0.0492,0.000132,0.72,0.0658,0.726,119.976
1421,211933,2014,54,0.646,0.794,7,-6.104,0.19,0.0885,6.16e-06,0.201,0.287,170.216
1422,231906,2015,62,0.67,0.476,9,-6.253,0.0406,0.328,0.0,0.104,0.235,96.975
1423,184280,2014,72,0.544,0.915,8,-3.405,0.0841,0.129,0.000914,0.115,0.51,126.094
1424,239573,2014,61,0.886,0.628,8,-5.949,0.131,0.00215,1.15e-05,0.31,0.178,119.906
1425,193295,2013,66,0.697,0.621,9,-6.886,0.25,0.0802,0.0,0.162,0.721,81.946
1426,189399,2014,66,0.76,0.886,9,-5.356,0.0258,0.0219,7.43e-06,0.623,0.78,123.002
1427,266840,2015,74,0.856,0.527,2,-5.225,0.0997,0.392,0.0,0.11,0.386,98.052
1428,260240,2014,66,0.964,0.605,9,-6.223,0.179,0.0668,7.78e-06,0.214,0.646,129.994
1429,212960,2014,75,0.414,0.857,0,-4.078,0.0808,0.0287,0.00574,0.343,0.348,128.024
1430,213733,2013,70,0.818,0.799,1,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014
1431,204160,2012,80,0.581,0.963,11,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992
1432,257386,2014,62,0.663,0.705,1,-4.972,0.0385,0.0654,0.0,0.117,0.477,122.014
1433,194561,2014,73,0.794,0.51,9,-7.314,0.42,0.0505,1.81e-06,0.0562,0.18,167.879
1434,224506,2014,21,0.603,0.861,4,-3.565,0.0325,0.0215,0.043,0.1,0.72,127.962
1435,216013,2014,0,0.743,0.861,3,-5.234,0.0428,0.00518,0.0,0.181,0.391,111.959
1436,245866,2014,76,0.729,0.675,8,-6.003,0.0312,0.175,1.58e-06,0.55,0.779,119.968
1437,206166,2014,78,0.699,0.529,2,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987
1438,189720,2014,62,0.441,0.921,8,-3.32,0.0436,0.000526,6.34e-06,0.177,0.182,175.001
1439,183750,2014,0,0.789,0.915,0,-3.263,0.248,0.0135,8.77e-06,0.0818,0.66,127.955
1440,193058,2013,76,0.69,0.578,6,-7.436,0.0929,0.167,0.0,0.305,0.416,99.961
1441,193733,2014,77,0.545,0.783,5,-4.261,0.0345,0.00489,0.0,0.132,0.551,174.084
1442,201626,2013,50,0.686,0.524,0,-7.251,0.0343,0.649,0.0569,0.14,0.0951,124.938
1443,208133,2014,2,0.829,0.51,5,-9.334,0.0369,0.00821,0.0014,0.0829,0.45,119.993
1444,232893,2014,80,0.566,0.885,8,-4.528,0.0818,0.0958,9.97e-05,0.334,0.304,90.99
1445,251986,2014,64,0.838,0.72,7,-4.135,0.0483,0.0862,0.00696,0.0772,0.203,122.993
1446,231211,2014,70,0.559,0.777,1,-5.031,0.0432,0.31,0.0,0.105,0.329,87.016
1447,214840,2014,0,0.687,0.702,7,-5.324,0.0455,0.0064,4.35e-05,0.204,0.284,129.956
1448,217800,2014,68,0.711,0.508,7,-7.299,0.0502,0.0355,0.0,0.141,0.663,98.098
1449,238426,2014,66,0.736,0.761,4,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999
1450,264946,2014,72,0.841,0.522,10,-5.963,0.049,0.0168,1.37e-06,0.188,0.616,99.059
1451,224226,2014,59,0.719,0.935,7,-3.752,0.0589,0.167,0.0,0.0973,0.738,120.022
1452,224293,2014,0,0.69,0.845,9,-4.676,0.0339,0.0193,0.0,0.101,0.638,114.948
1453,228000,2014,48,0.525,0.803,0,-4.052,0.0492,0.00129,0.000868,0.29,0.383,100.094
1454,313684,2014,73,0.885,0.581,11,-8.813,0.0378,0.427,0.000204,0.0759,0.728,114.016
1455,219840,2014,72,0.806,0.608,1,-7.008,0.0659,0.0113,0.0,0.635,0.849,95.049
1456,236133,2014,74,0.472,0.714,1,-4.389,0.0334,0.00937,0.0,0.0764,0.24,98.992
1457,243386,2014,66,0.718,0.792,7,-3.519,0.105,0.0467,3.65e-06,0.0399,0.96,90.949
1458,255093,2013,2,0.545,0.78,7,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014
1459,199386,2014,77,0.706,0.786,0,-3.417,0.091,0.26,0.0,0.38,0.751,150.028
1460,285596,2014,67,0.636,0.761,9,-7.752,0.035,0.00377,0.00784,0.0851,0.463,120.837
1461,198880,2014,61,0.677,0.753,5,-7.038,0.154,0.0531,0.0128,0.333,0.471,121.939
1462,231000,2014,61,0.588,0.791,7,-5.595,0.0402,0.00245,0.00258,0.118,0.487,94.933
1463,175426,2012,82,0.72,0.791,1,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071
1464,255631,2013,74,0.503,0.727,1,-5.456,0.167,0.0159,9.45e-05,0.0895,0.521,121.985
1465,193920,2014,73,0.66,0.805,1,-5.352,0.153,0.0192,8.83e-06,0.159,0.625,103.008
1466,169866,2014,49,0.659,0.911,4,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999
1467,228133,2014,79,0.536,0.768,10,-5.948,0.0347,0.00433,0.0,0.114,0.545,77.217
1468,263890,2013,0,0.653,0.829,10,-4.783,0.0377,0.000739,1.5e-06,0.225,0.545,124.989
1469,227360,2014,58,0.616,0.789,7,-4.874,0.0377,0.053,0.0,0.142,0.621,83.066
1470,203466,2014,65,0.753,0.801,4,-3.215,0.0296,0.403,0.0,0.128,0.794,128.011
1471,202496,2014,74,0.494,0.951,9,-4.237,0.132,0.000569,0.0,0.327,0.441,160.025
1472,245466,2014,74,0.49,0.885,3,-4.121,0.0396,0.00218,0.0,0.0741,0.64,166.996
1473,219200,2014,79,0.647,0.8,7,-5.384,0.165,0.0647,0.0,0.334,0.942,160.078
1474,226600,2014,83,0.672,0.52,8,-7.747,0.0353,0.859,0.0,0.115,0.37,120.001
1475,235382,2014,69,0.818,0.67,8,-4.451,0.0472,0.304,1.22e-06,0.0601,0.939,119.988
1476,209866,2014,52,0.521,0.754,5,-4.144,0.0634,0.0373,0.0,0.239,0.352,125.876
1477,188371,2014,0,0.645,0.832,2,-5.595,0.0294,0.00106,0.00264,0.199,0.375,112.028
1478,198306,2014,64,0.65,0.786,9,-5.488,0.0463,0.019,0.0,0.323,0.446,124.96
1479,267866,2014,80,0.545,0.675,6,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97
1480,227833,2014,72,0.799,0.586,11,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97
1481,217346,2014,63,0.596,0.738,8,-3.109,0.0411,0.109,0.0,0.0947,0.461,127.961
1482,257200,2014,70,0.421,0.791,9,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075
1483,245493,2013,81,0.6,0.663,3,-5.802,0.0477,0.225,0.0,0.119,0.286,121.07
1484,185200,2014,75,0.5,0.292,0,-8.554,0.0323,0.746,0.0,0.188,0.37,145.879
1485,226580,2014,55,0.733,0.676,10,-5.655,0.0432,0.0697,0.0,0.208,0.701,97.448
1486,237626,2013,71,0.719,0.671,8,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027
1487,189906,2014,66,0.83,0.52,0,-8.714,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99
1488,204280,2014,80,0.484,0.731,1,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654
1489,323480,2014,70,0.589,0.621,5,-6.902,0.0468,0.00969,0.00104,0.181,0.401,140.03
1490,235493,2014,0,0.744,0.783,1,-7.077,0.0337,0.0553,0.0,0.086,0.885,120.042
1491,213213,2014,63,0.68,0.84,9,-3.823,0.0414,0.0457,8.66e-06,0.143,0.468,104.975
1492,300840,2013,71,0.581,0.0549,10,-20.514,0.0397,0.559,0.0,0.0718,0.234,152.037
1493,244226,2014,67,0.702,0.629,1,-4.292,0.041,0.0506,0.0,0.0963,0.446,141.967
1494,218227,2014,0,0.707,0.771,7,-6.275,0.0783,0.434,0.0013,0.115,0.437,142.016
1495,185640,2014,0,0.787,0.848,1,-4.696,0.0549,0.0915,0.0,0.15,0.947,121.989
1496,192670,2014,62,0.688,0.841,2,-5.217,0.179,0.204,0.000295,0.229,0.743,133.912
1497,217306,2013,53,0.627,0.703,0,-4.884,0.236,0.563,0.0,0.0962,0.64,81.897
1498,269946,2014,53,0.716,0.67,11,-5.779,0.194,0.251,0.0,0.109,0.124,86.01
1499,222213,2014,0,0.685,0.709,11,-3.578,0.0748,0.0132,0.0,0.452,0.504,93.047
1500,269666,2015,82,0.856,0.609,0,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988
1501,281560,2014,81,0.781,0.445,2,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998
1502,229525,2015,81,0.689,0.481,10,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025
1503,205680,2015,77,0.845,0.567,5,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02
1504,176561,2015,73,0.723,0.809,7,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007
1505,252226,2014,76,0.659,0.381,2,-5.922,0.0304,0.385,0.0,0.0972,0.426,119.844
1506,252534,2015,78,0.262,0.606,8,-6.646,0.0484,0.247,0.0,0.125,0.275,189.857
1507,227266,2014,78,0.646,0.823,2,-4.123,0.0394,0.213,0.0,0.322,0.418,128.035
1508,192560,2014,75,0.596,0.73,9,-4.091,0.151,0.24,0.0,0.325,0.525,85.979
1509,214746,2015,0,0.586,0.613,5,-5.593,0.0386,0.00441,0.000183,0.0853,0.319,114.101
1510,231826,2014,82,0.76,0.703,5,-5.412,0.054,0.103,0.0,0.0913,0.57,95.997
1511,242253,2015,84,0.585,0.564,0,-7.063,0.0515,0.0671,0.0,0.135,0.137,113.003
1512,260173,2015,85,0.588,0.521,10,-9.461,0.0329,0.0678,0.149,0.123,0.337,85.012
1513,211975,2015,66,0.699,0.883,5,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961
1514,176658,2014,85,0.527,0.835,6,-5.298,0.0433,0.0166,0.0,0.249,0.654,125.983
1515,247266,2014,69,0.407,0.725,5,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093
1516,208330,2015,46,0.703,0.736,4,-5.709,0.046,0.186,1.92e-05,0.174,0.274,119.955
1517,200080,2015,71,0.891,0.486,6,-7.803,0.159,0.0158,3.78e-06,0.0925,0.239,125.01
1518,200106,2015,70,0.654,0.655,11,-7.388,0.106,0.0294,0.0,0.139,0.221,170.16
1519,190185,2015,49,0.657,0.827,5,-4.036,0.0734,0.000704,0.00534,0.065,0.69,145.889
1520,219043,2015,76,0.636,0.815,5,-5.098,0.0581,0.0185,0.0,0.163,0.636,123.063
1521,212640,2015,76,0.738,0.868,11,-4.373,0.0731,0.0392,0.00169,0.388,0.336,122.003
1522,177560,2014,65,0.654,0.832,7,-4.164,0.0293,0.0126,0.0901,0.102,0.407,123.002
1523,231906,2015,62,0.67,0.476,9,-6.253,0.0406,0.328,0.0,0.104,0.235,96.975
1524,228360,2015,80,0.393,0.858,4,-2.868,0.0729,0.00359,0.0,0.102,0.56,176.042
1525,177184,2016,76,0.886,0.427,6,-10.028,0.145,0.0312,0.00099,0.0906,0.23,108.034
1526,138842,2014,33,0.776,0.574,5,-9.882,0.0317,0.466,7.83e-05,0.131,0.412,121.03
1527,202333,2015,83,0.734,0.637,4,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977
1528,224573,2015,73,0.884,0.765,8,-3.865,0.0882,0.063,7.04e-06,0.118,0.594,99.987
1529,219560,2015,63,0.59,0.578,10,-5.798,0.0528,0.612,0.000162,0.0837,0.264,81.663
1530,167065,2014,79,0.656,0.627,7,-6.627,0.0379,0.343,2.17e-05,0.124,0.481,99.933
1531,166138,2015,49,0.746,0.877,9,-3.782,0.0666,0.0375,0.000833,0.233,0.751,107.985
1532,159693,2015,48,0.8,0.677,0,-4.023,0.0393,0.00563,0.00409,0.0838,0.547,125.004
1533,230613,2015,79,0.579,0.736,6,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999
1534,186146,2018,72,0.778,0.566,2,-6.959,0.0311,0.672,0.000197,0.0698,0.479,117.971
1535,220440,2014,78,0.553,0.664,8,-7.417,0.0741,0.0709,0.0056,0.106,0.467,140.06
1536,235653,2015,0,0.48,0.682,7,-4.94,0.13,0.0696,0.0,0.0463,0.506,167.939
1537,229360,2014,80,0.721,0.802,1,-5.797,0.0583,0.0921,0.0,0.694,0.724,124.022
1538,227073,2015,74,0.506,0.805,1,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008
1539,219305,2015,73,0.781,0.728,1,-4.981,0.0621,0.0509,1.94e-06,0.257,0.395,102.99
1540,202213,2015,0,0.658,0.741,7,-2.86,0.0536,0.141,0.0,0.189,0.789,98.024
1541,192120,2015,79,0.73,0.703,0,-5.672,0.0369,0.109,0.0,0.0657,0.595,138.113
1542,262693,2015,73,0.713,0.526,1,-5.046,0.032,0.00767,0.000148,0.124,0.131,131.05
1543,215360,2015,0,0.559,0.848,4,-4.125,0.0388,0.0665,0.0,0.382,0.466,119.977
1544,205745,2015,64,0.594,0.749,3,-6.251,0.0677,0.00188,0.000139,0.0869,0.344,130.064
1545,270589,2017,59,0.583,0.785,2,-3.991,0.0337,0.0012,0.0127,0.124,0.355,91.977
1546,229080,2015,69,0.672,0.593,11,-4.01,0.0304,0.0223,0.0,0.214,0.438,98.02
1547,207746,2015,72,0.712,0.564,8,-6.527,0.047,0.0266,0.0,0.0874,0.411,95.95
1548,192190,2015,76,0.688,0.702,7,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006
1549,185131,2015,0,0.819,0.768,8,-8.522,0.134,0.234,0.0,0.334,0.964,139.982
1550,225226,2015,71,0.823,0.563,6,-5.095,0.0443,0.0399,0.0,0.0851,0.682,98.031
1551,203653,2016,71,0.556,0.658,0,-6.075,0.0265,0.164,0.0,0.113,0.787,80.529
1552,222093,2015,68,0.746,0.873,7,-3.803,0.128,0.0244,0.0,0.354,0.817,148.075
1553,238426,2014,66,0.736,0.761,4,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999
1554,213506,2014,69,0.747,0.705,9,-5.137,0.126,0.0128,0.0,0.126,0.56,136.024
1555,257573,2015,67,0.536,0.486,11,-11.067,0.0346,0.244,0.00788,0.12,0.0968,131.988
1556,213427,2017,73,0.583,0.732,11,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
1557,238320,2015,77,0.418,0.724,5,-3.724,0.0964,0.213,0.0,0.112,0.604,78.521
1558,267066,2016,77,0.891,0.628,2,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966
1559,217906,2015,64,0.757,0.884,10,-5.488,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012
1560,280757,2015,68,0.383,0.43,10,-8.644,0.0302,0.817,1.04e-06,0.0869,0.174,107.005
1561,196693,2015,74,0.618,0.717,7,-5.738,0.318,0.00256,0.0,0.625,0.603,190.05
1562,236133,2014,74,0.472,0.714,1,-4.389,0.0334,0.00937,0.0,0.0764,0.24,98.992
1563,213520,2015,79,0.705,0.769,9,-5.526,0.0425,0.113,0.0,0.105,0.583,107.949
1564,199314,2015,55,0.336,0.664,7,-5.68,0.102,0.166,1.31e-06,0.0575,0.294,186.394
1565,195200,2015,75,0.526,0.862,2,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052
1566,227480,2015,77,0.509,0.671,1,-5.709,0.0678,0.304,0.0,0.0452,0.55,118.413
1567,223186,2016,74,0.64,0.635,8,-7.565,0.226,0.271,0.0,0.319,0.475,100.034
1568,216320,2015,83,0.64,0.74,4,-4.083,0.0284,0.0115,0.00678,0.167,0.785,116.879
1569,221560,2015,0,0.6,0.676,5,-6.447,0.0652,0.154,0.0,0.0741,0.217,88.928
1570,213053,2015,55,0.748,0.741,6,-3.103,0.0531,0.00419,0.0,0.147,0.537,128.077
1571,241688,2014,81,0.566,0.664,4,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945
1572,231000,2014,77,0.588,0.791,7,-5.595,0.0402,0.00245,0.00258,0.118,0.487,94.933
1573,199453,2015,0,0.379,0.799,0,-4.031,0.163,0.0804,0.0,0.0793,0.359,120.892
1574,278987,2015,66,0.261,0.302,5,-8.19,0.0339,0.769,2.57e-06,0.0863,0.0883,81.418
1575,193333,2015,47,0.599,0.869,0,-3.697,0.0789,0.0525,0.00719,0.103,0.593,108.061
1576,223973,2015,68,0.589,0.658,11,-5.288,0.203,0.0242,0.0,0.118,0.251,77.521
1577,284386,2015,75,0.824,0.733,1,-5.474,0.0613,0.0362,0.0,0.325,0.395,97.972
1578,271640,2016,76,0.704,0.634,11,-7.374,0.0428,0.393,3.17e-05,0.0952,0.411,113.927
1579,205879,2015,0,0.853,0.558,1,-7.448,0.202,0.0462,0.0,0.341,0.654,142.079
1580,237792,2015,71,0.783,0.467,6,-9.474,0.0503,0.729,0.809,0.109,0.236,90.838
1581,206880,2015,78,0.746,0.754,1,-6.684,0.0676,0.0152,0.0,0.0486,0.746,149.882
1582,224258,2015,67,0.854,0.766,9,-4.697,0.141,0.0242,0.0,0.0793,0.784,118.004
1583,227373,2014,64,0.616,0.789,7,-4.874,0.0377,0.053,0.0,0.142,0.621,83.066
1584,250285,2015,74,0.432,0.781,4,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432
1585,213445,2015,0,0.699,0.688,2,-6.607,0.0522,0.264,4.11e-06,0.0863,0.742,154.943
1586,198293,2015,78,0.765,0.356,11,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991
1587,176674,2015,1,0.676,0.615,6,-7.534,0.0496,0.0384,0.0,0.341,0.883,163.993
1588,210580,2015,71,0.513,0.768,4,-4.868,0.0587,0.0118,1.94e-05,0.294,0.235,84.264
1589,238800,2015,0,0.561,0.877,9,-2.215,0.0659,0.00621,8.11e-06,0.28,0.375,130.003
1590,212424,2015,67,0.644,0.57,9,-6.994,0.052,0.484,0.0,0.299,0.527,113.945
1591,218173,2015,0,0.373,0.858,6,-6.536,0.0889,0.00407,0.0016,0.256,0.605,120.063
1592,229813,2018,66,0.68,0.942,9,-4.208,0.0631,0.175,0.0013,0.117,0.647,123.976
1593,200786,2015,80,0.654,0.76,0,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945
1594,197266,2014,79,0.628,0.593,8,-5.036,0.0323,0.093,1.65e-06,0.096,0.104,125.026
1595,211773,2015,1,0.777,0.896,4,-4.467,0.0619,0.0352,0.0,0.317,0.843,111.987
1596,230333,2015,77,0.647,0.823,2,-5.231,0.0762,0.0598,0.0,0.119,0.396,99.933
1597,255506,2015,55,0.667,0.716,1,-5.21,0.0349,0.189,0.0,0.104,0.493,108.002
1598,182666,2015,70,0.775,0.825,7,-5.402,0.0464,0.0506,1.03e-06,0.111,0.95,139.091
1599,206666,2017,51,0.736,0.719,8,-3.839,0.0357,0.256,0.0,0.0909,0.656,90.013
1600,230453,2016,0,0.681,0.594,7,-7.028,0.282,0.165,3.49e-06,0.134,0.535,186.054
1601,173986,2016,84,0.792,0.625,1,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967
1602,233720,2015,0,0.609,0.378,4,-9.828,0.438,0.835,0.0,0.28,0.515,100.418
1603,244960,2016,83,0.748,0.524,8,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01
1604,295502,2015,1,0.471,0.431,5,-6.129,0.0342,0.329,0.0,0.0854,0.289,157.98
1605,246761,2016,70,0.576,0.766,10,-4.943,0.449,0.028,1.68e-06,0.366,0.236,144.833
1606,241874,2016,72,0.841,0.639,9,-6.052,0.0688,0.0156,0.0654,0.0545,0.675,99.002
1607,224813,2016,67,0.592,0.8,6,-4.931,0.215,0.0561,2.01e-06,0.0775,0.728,89.972
1608,169773,2016,70,0.552,0.689,10,-6.444,0.0425,0.0915,0.0,0.27,0.349,99.961
1609,219320,2016,75,0.725,0.534,11,-6.238,0.0946,0.0752,0.0,0.0919,0.558,91.974
1610,258266,2015,82,0.491,0.693,0,-6.487,0.0377,0.211,6.92e-06,0.325,0.412,90.027
